,WELL,DEPTH_MD,CALI,RMED,RDEP,RHOB,GR,NPHI,DTC,FORCE_2020_LITHOFACIES_LITHOLOGY,GROUP,GROUP_num,LITHOLOGY,RMED_log,RDEP_log
617111,34/8-1,2629.4090232,10.63301754,1.5842713118,1.2694821358,2.4195742607,73.70854187,0.28624475,107.50247955,65000,SHETLAND GP.,9,Shale (Argilito),0.1998295580159204,0.10362659384458064
617112,34/8-1,2629.5610232,10.644505501,1.5978018045,1.268599987,2.4183561802,74.79826355,0.2887818813,107.63597107,65000,SHETLAND GP.,9,Shale (Argilito),0.20352290729945935,0.10332470261100485
617113,34/8-1,2629.7130232,10.684463501,1.6034404039,1.2685250044,2.4215734005,77.469413757,0.2864516973,108.24808502,65000,SHETLAND GP.,9,Shale (Argilito),0.2050528228623026,0.10329903219308015
617114,34/8-1,2629.8650232,10.714357376,1.5996259451,1.2637637854,2.4263260365,75.464202881,0.2836851776,108.11687469,65000,SHETLAND GP.,9,Shale (Argilito),0.2040184395489952,0.1016659060000445
617115,34/8-1,2630.0170232,10.718701363,1.6016358137,1.2685275078,2.4282786846,72.758033752,0.2833919823,107.49770355,65000,SHETLAND GP.,9,Shale (Argilito),0.2045637713729991,0.10329988926072124
617116,34/8-1,2630.1690232,10.718701363,1.6054252386,1.2606999874,2.4259676933,73.633216858,0.2818311751,107.25605774,65000,SHETLAND GP.,9,Shale (Argilito),0.20559008615947374,0.10061174849325673
617117,34/8-1,2630.3210232,10.718701363,1.5945544243,1.2606729269,2.4212906361,74.795295715,0.2841359973,108.12966919,65000,SHETLAND GP.,9,Shale (Argilito),0.2026393468902352,0.1006024264086406
617118,34/8-1,2630.4730232,10.718710899,1.5634740591,1.2548763752,2.4192781448,71.126808167,0.2916200757,109.12350464,65000,SHETLAND GP.,9,Shale (Argilito),0.19409067989734874,0.09860094317721038
617119,34/8-1,2630.6250232,10.72260952,1.5526994467,1.2450995445,2.4101977348,71.874984741,0.2966884971,108.50015259,65000,SHETLAND GP.,9,Shale (Argilito),0.19108739824498328,0.09520407424207195
617120,34/8-1,2630.7770232,10.78775692,1.5488144159,1.2422107458,2.3940598965,71.750465393,0.2988266945,109.496315,65000,SHETLAND GP.,9,Shale (Argilito),0.18999938226589708,0.0941952818097559
617121,34/8-1,2630.9290232,10.86991024,1.5469113588,1.245082736,2.383960247,72.371269226,0.2980688512,109.00298309,65000,SHETLAND GP.,9,Shale (Argilito),0.18946542844599382,0.09519821134692867
617122,34/8-1,2631.0810232,10.902335167,1.5952988863,1.2470835447,2.3967931271,71.073287964,0.3002255559,108.00820923,65000,SHETLAND GP.,9,Shale (Argilito),0.20284206200781277,0.09589554873663284
617123,34/8-1,2631.2330232,10.906163216,1.5772949457,1.2528392076,2.4226276875,72.979705811,0.3041696548,108.49475861,65000,SHETLAND GP.,9,Shale (Argilito),0.19791291166298355,0.09789533617131214
617124,34/8-1,2631.3850232,10.906201363,1.6348613501,1.2673896551,2.4337427616,75.402610779,0.3124281466,108.25357819,65000,SHETLAND GP.,9,Shale (Argilito),0.2134809267579092,0.10291015793256819
617125,34/8-1,2631.5370232,10.91809845,1.5800390244,1.284907937,2.436850071,77.03553772,0.3188180327,108.61878204,65000,SHETLAND GP.,9,Shale (Argilito),0.19866781345586743,0.10887201180333324
617126,34/8-1,2631.6890232,10.959802628,1.6231536865,1.2890264988,2.4429833889,76.571922302,0.3141165674,108.50235748,65000,SHETLAND GP.,9,Shale (Argilito),0.2103596424626742,0.11026184533193452
617127,34/8-1,2631.8410232,10.987714767,1.5944372416,1.3168027401,2.4436876774,76.073051453,0.2986745834,107.03165436,65000,SHETLAND GP.,9,Shale (Argilito),0.20260742971682166,0.11952072158103767
617128,34/8-1,2631.9930232,10.992101669,1.6270501614,1.3421670198,2.4358019829,72.771614075,0.2912307382,106.63434601,65000,SHETLAND GP.,9,Shale (Argilito),0.2114009422935962,0.12780656297465046
617129,34/8-1,2632.1450232,10.992198944,1.652608633,1.3627419472,2.4284985065,71.653923035,0.2972418666,106.86820221,65000,SHETLAND GP.,9,Shale (Argilito),0.21817001712093947,0.13441362434718468
617130,34/8-1,2632.2970232,10.992198944,1.7016320229,1.3945508003,2.4311144352,72.656181335,0.3081597388,106.38973236,65000,SHETLAND GP.,9,Shale (Argilito),0.23086564993058156,0.1444343392461165
617131,34/8-1,2632.4490232,10.992198944,1.7305020094,1.4097335339,2.436912775,70.932518005,0.3130850196,105.7698288,65000,SHETLAND GP.,9,Shale (Argilito),0.23817210791840154,0.14913703060344305
617132,34/8-1,2632.6010232,10.996256828,1.7521692514,1.412035346,2.4361341,68.882598877,0.3034458458,105.62934113,65000,SHETLAND GP.,9,Shale (Argilito),0.24357605468528223,0.1498455680901676
617133,34/8-1,2632.7530232,10.995343208,1.7566527128,1.4148904085,2.4288835526,69.233467102,0.2880776525,105.5047226,65000,SHETLAND GP.,9,Shale (Argilito),0.2446859107141194,0.15072280252679654
617134,34/8-1,2632.9050232,10.992708206,1.7156203985,1.4197034836,2.4214968681,76.029266357,0.2808938622,106.57987976,65000,SHETLAND GP.,9,Shale (Argilito),0.23442120130177738,0.15219764798639004
617135,34/8-1,2633.0570232,10.99221611,1.7072923183,1.4106109142,2.4163160324,78.407333374,0.2884235978,105.66736603,65000,SHETLAND GP.,9,Shale (Argilito),0.2323078862909542,0.14940723975138553
617136,34/8-1,2633.2090232,10.992198944,1.6668739319,1.4129706621,2.4154312611,76.111541748,0.3002005219,104.31134033,65000,SHETLAND GP.,9,Shale (Argilito),0.22190275474668644,0.15013314456592936
617137,34/8-1,2633.3610232,10.992198944,1.7142928839,1.4288965464,2.4190161228,69.219841003,0.3033149838,103.89315033,65000,SHETLAND GP.,9,Shale (Argilito),0.2340850223685241,0.1550007865558136
617138,34/8-1,2633.5130232,10.992198944,1.6593692303,1.4250485897,2.4204339981,66.561157227,0.2989731729,103.51902771,65000,SHETLAND GP.,9,Shale (Argilito),0.2199430327031203,0.1538296726805452
617139,34/8-1,2633.6650232,10.979603767,1.695127368,1.4211066961,2.4158596992,66.911003113,0.2902390659,104.3286438,65000,SHETLAND GP.,9,Shale (Argilito),0.22920233566086462,0.1526266858007463
617140,34/8-1,2633.8170232,10.957928658,1.6437323093,1.4162707329,2.4190011024,66.701309204,0.2786969543,105.91023254,65000,SHETLAND GP.,9,Shale (Argilito),0.2158310917564278,0.15114628058948157
617141,34/8-1,2633.9690232,10.926117897,1.6553734541,1.3911578655,2.4250340462,66.393440247,0.2671537697,107.29386139,65000,SHETLAND GP.,9,Shale (Argilito),0.21889598648544284,0.14337641556024272
617142,34/8-1,2634.1210232,10.909276009,1.655361414,1.3868780136,2.4315948486,65.201698303,0.2614931762,107.8443222,65000,SHETLAND GP.,9,Shale (Argilito),0.21889282770094334,0.14203826327211147
617143,34/8-1,2634.2730232,10.906334877,1.6662557125,1.4041167498,2.4338726997,65.65171814,0.2621293664,107.40680695,65000,SHETLAND GP.,9,Shale (Argilito),0.2217416513359292,0.14740322010566675
617144,34/8-1,2634.4250232,10.906201363,1.6806381941,1.4152951241,2.4379234314,63.877628326,0.2678340971,107.31666565,65000,SHETLAND GP.,9,Shale (Argilito),0.22547422907415615,0.15084701046369228
617145,34/8-1,2634.5770232,10.906201363,1.6789019108,1.4150695801,2.447224617,65.61075592,0.2779514492,107.25435638,65000,SHETLAND GP.,9,Shale (Argilito),0.22502532339075715,0.1507777949914329
617146,34/8-1,2634.7290232,10.906201363,1.6678422689,1.4250224829,2.4511480331,64.241981506,0.2916990817,104.34996796,65000,SHETLAND GP.,9,Shale (Argilito),0.22215497616657343,0.15382171636023484
617147,34/8-1,2634.8810232,10.906201363,1.6543172598,1.4040447474,2.4426977634,68.175178528,0.3021712899,104.35644531,65000,SHETLAND GP.,9,Shale (Argilito),0.21861880084392513,0.14738094913226168
617148,34/8-1,2635.0330232,10.906201363,1.6659519672,1.3816136122,2.4323956966,72.886619568,0.3083584607,104.02867889,65000,SHETLAND GP.,9,Shale (Argilito),0.2216624756537753,0.14038660342030584
617149,34/8-1,2635.1850232,10.906201363,1.6607356071,1.3798999786,2.4262568951,75.265220642,0.3034264445,104.57577515,65000,SHETLAND GP.,9,Shale (Argilito),0.22030049728150228,0.13984760791111142
617150,34/8-1,2635.3370232,10.906201363,1.6422166824,1.3744865656,2.4252495766,74.290603638,0.2881424129,106.4600296,65000,SHETLAND GP.,9,Shale (Argilito),0.21543045958128726,0.13814049935278588
617151,34/8-1,2635.4890232,10.906201363,1.6218398809,1.3552398682,2.4267556667,68.639541626,0.2718823254,105.36669922,65000,SHETLAND GP.,9,Shale (Argilito),0.2100079754767779,0.13201616917065098
617152,34/8-1,2635.6410232,10.871328354,1.6451126337,1.3392592669,2.4232485294,63.332431793,0.2701776624,104.22302246,65000,SHETLAND GP.,9,Shale (Argilito),0.2161956375563935,0.1268646601220749
617153,34/8-1,2635.7930232,10.830938339,1.6617056131,1.3129491806,2.4270887375,61.366752625,0.2846209109,103.55587006,65000,SHETLAND GP.,9,Shale (Argilito),0.22055408687858605,0.11824791648390172
617154,34/8-1,2635.9450232,10.815148354,1.6941161156,1.288371563,2.4307646751,59.688301086,0.2997266054,102.02629089,65000,SHETLAND GP.,9,Shale (Argilito),0.2289431737845997,0.11004113048444664
617155,34/8-1,2636.0970232,10.812634468,1.6565976143,1.2658392191,2.4393310547,65.721405029,0.3041905463,102.66643524,65000,SHETLAND GP.,9,Shale (Argilito),0.21921703158701916,0.1023785471568672
617156,34/8-1,2636.2490232,10.812500954,1.5915791988,1.2698352337,2.4465157986,66.938903809,0.3052618504,103.5394516,65000,SHETLAND GP.,9,Shale (Argilito),0.20182825448452235,0.10374737313146454
617157,34/8-1,2636.4010232,10.812500954,1.5339708328,1.2696000338,2.4455800056,65.312530518,0.3033375144,105.31246185,65000,SHETLAND GP.,9,Shale (Argilito),0.18581710193731701,0.10366692530882178
617158,34/8-1,2636.5530232,10.812500954,1.4994393587,1.2747881413,2.4427111149,65.797218323,0.2990834415,107.18054962,65000,SHETLAND GP.,9,Shale (Argilito),0.17592890643131734,0.10543801480175219
617159,34/8-1,2636.7050232,10.812500954,1.4986921549,1.2823722363,2.4381988049,65.651535034,0.2894124091,107.48673248,65000,SHETLAND GP.,9,Shale (Argilito),0.17571243394340702,0.10801410685682485
617160,34/8-1,2636.8570232,10.812500954,1.5155841112,1.2997840643,2.4493801594,69.692985535,0.2780615091,107.16564178,65000,SHETLAND GP.,9,Shale (Argilito),0.18058004365076855,0.11387120809727773
617161,34/8-1,2637.0090232,10.812500954,1.5497057438,1.3052684069,2.46849823,67.575012207,0.2677027285,106.45797729,65000,SHETLAND GP.,9,Shale (Argilito),0.19024924270201657,0.1156998263483597
617162,34/8-1,2637.1610232,10.749605179,1.6602407694,1.3082726002,2.4825873375,65.80846405,0.2642508447,104.37902069,65000,SHETLAND GP.,9,Shale (Argilito),0.22017107432886776,0.11669824584424399
617163,34/8-1,2637.3130232,10.657144547,1.7972149849,1.3102785349,2.4784460068,65.514572144,0.2728332877,103.24157715,65000,SHETLAND GP.,9,Shale (Argilito),0.2546000310161642,0.1173636264281855
617164,34/8-1,2637.4650232,10.630317688,1.8290053606,1.3105000257,2.4624590874,64.178520203,0.2872994244,104.39142609,65000,SHETLAND GP.,9,Shale (Argilito),0.26221497834442564,0.11743703379949683
617165,34/8-1,2637.6170232,10.631539345,1.7100989819,1.3113787174,2.4534580708,65.592697144,0.3000463843,105.82568359,65000,SHETLAND GP.,9,Shale (Argilito),0.23302124843243738,0.1177281311447846
617166,34/8-1,2637.7690232,10.63725853,1.5914663076,1.3132529259,2.4525001049,68.05846405,0.3054071665,107.31471252,65000,SHETLAND GP.,9,Shale (Argilito),0.20179744875137312,0.11834837707522924
617167,34/8-1,2637.9210232,10.667326927,1.5447183847,1.3040735722,2.4518890381,72.193580627,0.3075446486,106.73628235,65000,SHETLAND GP.,9,Shale (Argilito),0.18884931539926172,0.11530209377254488
617168,34/8-1,2638.0730232,10.674993515,1.5468758345,1.2823336124,2.4512777328,75.578659058,0.3067356348,106.51620483,65000,SHETLAND GP.,9,Shale (Argilito),0.1894554549045055,0.10800102610009837
617169,34/8-1,2638.2250232,10.654492378,1.5546711683,1.2631533146,2.4465990067,75.728721619,0.3027671278,105.95743561,65000,SHETLAND GP.,9,Shale (Argilito),0.1916385445559645,0.1014560660294646
617170,34/8-1,2638.3770232,10.546445847,1.5674755573,1.2438160181,2.4427831173,73.522888184,0.2953608334,106.52438354,65000,SHETLAND GP.,9,Shale (Argilito),0.19520077730977267,0.09475614544071909
617171,34/8-1,2638.5290232,10.469932556,1.5600743294,1.2293877602,2.4369542599,70.600883484,0.2928934991,107.48720551,65000,SHETLAND GP.,9,Shale (Argilito),0.1931452907129513,0.08968888496503957
617172,34/8-1,2638.6810232,10.448263168,1.5476814508,1.2183008194,2.438765049,72.444290161,0.2997245193,108.05487061,65000,SHETLAND GP.,9,Shale (Argilito),0.1896815775380644,0.0857545363058816
617173,34/8-1,2638.8330232,10.445441246,1.5416983366,1.2192866802,2.4500899315,73.241233826,0.3112282157,108.23218536,65000,SHETLAND GP.,9,Shale (Argilito),0.1879994038274008,0.08610582948307399
617174,34/8-1,2638.9850232,10.445298195,1.5385198593,1.2138845921,2.4697740078,73.526306152,0.3149152398,107.5016861,65000,SHETLAND GP.,9,Shale (Argilito),0.18710310651700968,0.08417739893310595
617175,34/8-1,2639.1370232,10.445298195,1.5389529467,1.2087204456,2.4845707417,69.937423706,0.3053329587,107.26837921,65000,SHETLAND GP.,9,Shale (Argilito),0.18722534153327158,0.08232586829498556
617176,34/8-1,2639.2890232,10.445298195,1.5598239899,1.2063862085,2.4801449776,72.869117737,0.2974581122,106.61299133,65000,SHETLAND GP.,9,Shale (Argilito),0.19307559545204284,0.0814863636661301
617177,34/8-1,2639.4410232,10.445298195,1.577557683,1.2019504309,2.4593532085,73.341217041,0.2911729515,106.92342377,65000,SHETLAND GP.,9,Shale (Argilito),0.1979852480750276,0.0798865574915946
617178,34/8-1,2639.5930232,10.445298195,1.5735121965,1.1979060173,2.443384409,74.262664795,0.2887024283,106.68328094,65000,SHETLAND GP.,9,Shale (Argilito),0.19687011353593764,0.07842274645972373
617179,34/8-1,2639.7450232,10.445298195,1.5450927019,1.1980581284,2.4417738914,72.805480957,0.2902111113,108.09908295,65000,SHETLAND GP.,9,Shale (Argilito),0.18895454118212063,0.0784778900323632
617180,34/8-1,2639.8970232,10.445298195,1.4999086857,1.1981999874,2.444164753,74.282302856,0.2964447439,109.42341614,65000,SHETLAND GP.,9,Shale (Argilito),0.1760648200531808,0.07852931068740371
617181,34/8-1,2640.0490232,10.445298195,1.4872663021,1.2007086277,2.4451854229,75.565742493,0.3034094274,108.89331818,65000,SHETLAND GP.,9,Shale (Argilito),0.17238873797573626,0.07943763127090503
617182,34/8-1,2640.2010232,10.445298195,1.5050641298,1.2012000084,2.4453001022,73.821464539,0.3030662537,108.95848846,65000,SHETLAND GP.,9,Shale (Argilito),0.1775550053284642,0.07961532656396783
617183,34/8-1,2640.3530232,10.445298195,1.5096316338,1.2012000084,2.4464645386,70.786445618,0.2977865636,108.06433105,65000,SHETLAND GP.,9,Shale (Argilito),0.17887098774036667,0.07961532656396783
617184,34/8-1,2640.5050232,10.445298195,1.5242921114,1.1954860687,2.4423937798,67.713882446,0.2891458273,108.39257813,65000,SHETLAND GP.,9,Shale (Argilito),0.1830682020511908,0.0775445195383947
617185,34/8-1,2640.6570232,10.445298195,1.5313453674,1.1822464466,2.4316754341,71.263839722,0.2813642621,107.88080597,65000,SHETLAND GP.,9,Shale (Argilito),0.1850731490528489,0.07270801735920746
617186,34/8-1,2640.8090232,10.445298195,1.5257780552,1.1748423576,2.4278709888,72.279373169,0.2787555158,107.95582581,65000,SHETLAND GP.,9,Shale (Argilito),0.18349136427931365,0.0699795961247882
617187,34/8-1,2640.9610232,10.445298195,1.5019845963,1.162633419,2.4288136959,74.724411011,0.2835780382,108.20526886,65000,SHETLAND GP.,9,Shale (Argilito),0.17666547875588973,0.06544280225936501
617188,34/8-1,2641.1130232,10.445298195,1.4690964222,1.1417765617,2.4331121445,72.94707489,0.2940816879,108.76176453,65000,SHETLAND GP.,9,Shale (Argilito),0.1670503010694513,0.05758112359899425
617189,34/8-1,2641.2650232,10.445298195,1.4174902439,1.132889986,2.4327769279,74.424690247,0.3004982173,109.28263092,65000,SHETLAND GP.,9,Shale (Argilito),0.1515200784750141,0.054187737936723934
617190,34/8-1,2641.4170232,10.445298195,1.3905396461,1.1231040955,2.4318497181,74.113090515,0.3007484972,109.47660065,65000,SHETLAND GP.,9,Shale (Argilito),0.14318337567914388,0.05042001094187434
617191,34/8-1,2641.5690232,10.464426041,1.3661146164,1.11315763,2.4352660179,70.493103027,0.2936516702,110.20914459,65000,SHETLAND GP.,9,Shale (Argilito),0.13548713798522968,0.046556667472109035
617192,34/8-1,2641.7210232,10.513108253,1.3660683632,1.1121082306,2.4371507168,69.359436035,0.290494591,110.32452393,65000,SHETLAND GP.,9,Shale (Argilito),0.13547243361902706,0.046147054930446754
617193,34/8-1,2641.8730232,10.53526783,1.3876379728,1.1091618538,2.4386873245,68.954429626,0.2897160053,110.26221466,65000,SHETLAND GP.,9,Shale (Argilito),0.1422761758283218,0.04499492494383138
617194,34/8-1,2642.0250232,10.538902283,1.4270091057,1.1107259989,2.4453363419,68.022796631,0.296934545,110.45050812,65000,SHETLAND GP.,9,Shale (Argilito),0.1544267443428508,0.04560693757088082
617195,34/8-1,2642.1770232,10.539100647,1.443338275,1.1206579208,2.4450604916,68.462356567,0.3136688769,109.50022125,65000,SHETLAND GP.,9,Shale (Argilito),0.1593681285631885,0.04947306506512164
617196,34/8-1,2642.3290232,10.539100647,1.4429870844,1.1355217695,2.4412500858,71.316772461,0.3330543935,109.34970093,65000,SHETLAND GP.,9,Shale (Argilito),0.1592624439147602,0.055195464652712675
617197,34/8-1,2642.4810232,10.539100647,1.4539928436,1.1448934078,2.4300775528,74.878372192,0.3467898965,109.47426605,65000,SHETLAND GP.,9,Shale (Argilito),0.16256226897647236,0.05876505474649933
617198,34/8-1,2642.6330232,10.539100647,1.470138073,1.1557599306,2.4343647957,74.338897705,0.3457517028,109.30213165,65000,SHETLAND GP.,9,Shale (Argilito),0.16735812490194105,0.06286763370108066
617199,34/8-1,2642.7850232,10.539100647,1.4897783995,1.1666443348,2.4398303032,69.61013031,0.3318303823,109.15135193,65000,SHETLAND GP.,9,Shale (Argilito),0.17312167308899057,0.06693847645979444
617200,34/8-1,2642.9370232,10.539100647,1.5018119812,1.1727559566,2.4424524307,68.486686707,0.3103088737,108.82991028,65000,SHETLAND GP.,9,Shale (Argilito),0.17661556473303794,0.06920764747035033
617201,34/8-1,2643.0890232,10.539100647,1.501624465,1.1745847464,2.4359948635,69.382759094,0.2915883064,108.55383301,65000,SHETLAND GP.,9,Shale (Argilito),0.17656133535113352,0.06988435663181196
617202,34/8-1,2643.2410232,10.539100647,1.4941257238,1.1748000383,2.4371464252,73.823783875,0.2870221138,108.2070694,65000,SHETLAND GP.,9,Shale (Argilito),0.17438714289792195,0.0699639520093244
617203,34/8-1,2643.3930232,10.539100647,1.4815336466,1.1748000383,2.4403357506,74.367416382,0.2961705029,108.51428223,65000,SHETLAND GP.,9,Shale (Argilito),0.17071151904035842,0.0699639520093244
617204,34/8-1,2643.5450232,10.539100647,1.4611107111,1.1717723608,2.4449591637,73.314155579,0.3062069416,108.13980103,65000,SHETLAND GP.,9,Shale (Argilito),0.16468312448882605,0.06884324986401369
617205,34/8-1,2643.6970232,10.539100647,1.4469662905,1.1656365395,2.4359600544,70.111434937,0.3102267385,107.3227005,65000,SHETLAND GP.,9,Shale (Argilito),0.16045841362051205,0.06656315291301096
617206,34/8-1,2643.8490232,10.539100647,1.4420654774,1.1550074816,2.4280683994,67.516242981,0.3110101819,107.31763458,65000,SHETLAND GP.,9,Shale (Argilito),0.15898498009763798,0.0625847973944595
617207,34/8-1,2644.0010232,10.539100647,1.4473899603,1.1418560743,2.419919014,66.424049377,0.318415612,108.23892975,65000,SHETLAND GP.,9,Shale (Argilito),0.1605855558529531,0.05761136653990456
